label_group,count
1663491238,4
686888451,4
3630592881,4
220104288,4
3260448027,4
1781317490,4
893687286,4
3625404959,4
3841092323,4
2593893425,4
3747710766,4
2283993328,4
3377803176,4
389219197,4
427156003,4
4172783971,4
1601032931,4
2992234715,4
3928391021,4
3676844705,4
2523174663,4
57254144,4
3857129077,4
4047365486,4
726542108,4
2633237860,4
152464681,4
2198349260,4
3371100380,4
4046299305,4
219059962,4
1951630187,4
3376135239,4
2364148815,4
2991455774,4
904616841,4
2308093717,4
632808666,4
1117712642,4
3294457484,4
3599057523,4
2657606890,4
3908256087,4
3845299773,4
1518614402,4
2438732135,4
2573756909,4
3977800332,4
877317385,4
1703080211,4
3125276760,4
2728319685,4
1883126923,4
156564327,4
2206777473,4
72036607,4
2109373018,4
1024453873,4
1897162085,4
449938131,4
1117850194,4
907598686,4
1368071481,4
4089596260,4
3196549456,4
3181387003,4
523744895,4
2116611311,4
424835120,4
2032048970,4
2964076520,4
948162948,4
3529646908,4
3029731058,4
2742892638,4
3721902094,4
2609126794,4
1620825543,4
1658900933,4
3243846557,4
1590190794,4
1770286788,4
474145947,4
3461550395,4
3498853321,4
3591074178,4
971802729,4
3663761117,4
1690663027,4
2952776319,4
908798147,4
542752435,4
3655556545,4
3046642946,4
2725454200,4
1528766357,4
3565634603,4
3583239244,4
2776392400,4
3392843345,4
2945384140,4
1079705715,4
2374656021,4
2534450467,4
400479462,4
1650317636,4
2082727238,4
2319793696,4
1395626534,4
3509073089,4
4277040433,4
4289436741,4
3531856534,4
47238948,4
3790388427,4
3021321489,4
2669812524,4
802602048,4
1115565398,4
151221854,4
358422381,4
3910180114,4
4131178565,4
2539205202,4
1887345661,4
41822316,4
30966706,4
1036782779,4
3975185994,4
4289396213,4
898058398,4
703667902,4
731755076,4
4167052220,4
3626831010,4
2131959639,4
3749920673,4
3147726258,4
797001514,4
2051441112,4
1414256837,4
3569297238,4
1842799615,4
603418536,4
2714144814,4
4276391264,4
123468413,4
2337886585,4
755444045,4
1714474066,4
2468784460,4
580110121,4
1254363503,4
3474817598,4
3452310926,4
146808584,4
3196503392,4
2476861661,4
680160207,4
510217958,4
1714607112,4
2025865799,4
331632016,4
2203622925,4
4172510026,4
1232051693,4
3385944896,4
2475969854,4
578088285,4
2536222341,4
3357042053,4
3675213976,4
3911913032,4
3355477886,4
2506727597,4
3849544725,4
3868704829,4
2437213336,4
2177903155,4
4205847335,4
1344355875,4
2880882957,4
1296916779,4
2122866562,4
2240027280,4
2176043810,4
2525132749,4
1002199397,4
3662033587,4
1701450902,4
2019842229,4
2660605217,3
2462407944,3
1069650426,3
229658222,3
696596987,3
2556152111,3
892414009,3
635962678,3
1545798241,3
217804619,3
3527300842,3
3305499432,3
1876777240,3
2336767211,3
2303646271,3
724765111,3
3615300518,3
4105521014,3
1080680649,3
1729557206,3
2889788417,3
984884267,3
1901710069,3
1271080145,3
1736305765,3
3820514547,3
2332680688,3
1568401524,3
465521228,3
575682520,3
2270331370,3
3044852481,3
1846529828,3
1034382231,3
1489685217,3
2528512414,3
663992990,3
3475893989,3
1912390233,3
3680806664,3
2705277659,3
1361612536,3
336207519,3
3532138570,3
4179422691,3
1270473711,3
198551902,3
1373652479,3
878766511,3
4288261335,3
225907367,3
3314259214,3
3934172035,3
129173500,3
4148231465,3
3503438325,3
4274457270,3
3989979284,3
179698337,3
4231858695,3
211838201,3
1930134387,3
796385082,3
256012185,3
888116957,3
1179056926,3
2631092514,3
2433402917,3
3678349373,3
3241294453,3
2361856339,3
2832357206,3
577526007,3
1980970827,3
1419140975,3
3379794959,3
3422662583,3
3002673935,3
3019168294,3
4154227151,3
17378411,3
210057602,3
1193794313,3
1851836169,3
3496456345,3
3753461749,3
3658689002,3
944796571,3
3816307840,3
2653016647,3
1632207687,3
3912088353,3
1962846692,3
2333719859,3
4172469384,3
2775619691,3
289508954,3
1081931341,3
3436962720,3
590847641,3
3740450464,3
1230381165,3
4006843679,3
3068746752,3
3045571571,3
42154368,3
2726089079,3
318837833,3
2218959232,3
3565363760,3
1528519934,3
875469028,3
3156637582,3
461100795,3
71498931,3
2809064457,3
1243122988,3
15630034,3
2376318723,3
2722950958,3
3085681416,3
3776715371,3
3023899558,3
827811187,3
1868459579,3
1561749110,3
2217827677,3
2673473861,3
333272008,3
847854913,3
499316216,3
3793406295,3
14108831,3
1664586818,3
2677358891,3
575920684,3
2358552491,3
1415708958,3
1690075265,3
4149304686,3
1793489702,3
1470218581,3
245278311,3
3076140749,3
3806958432,3
1467236588,3
3726796689,3
2650202686,3
1534504074,3
2075560223,3
3366022420,3
897689323,3
1271039687,3
1651588392,3
3872276359,3
2915658861,3
1218474567,3
2548118922,3
1199504850,3
2846968211,3
849367919,3
2272723710,3
894121948,3
2817848024,3
1932447537,3
4032101535,3
2301559689,3
322841339,3
2573626714,3
2306930888,3
3098801183,3
24291636,3
2754788305,3
3273907723,3
989698886,3
2939686098,3
4173832987,3
1370809083,3
2189907631,3
2783795411,3
431794173,3
179067337,3
1571631297,3
348155390,3
748653342,3
3909815607,3
1130494654,3
437907078,3
1770151159,3
1179631934,3
634492044,3
2947304524,3
2240631062,3
2888255229,3
4079802210,3
593643220,3
3715162867,3
2821862330,3
3559097685,3
2360365664,3
3608734210,3
2059890597,3
3411023097,3
1773396944,3
1420214137,3
2410340130,3
3299126623,3
1888280668,3
3073161644,3
3967959081,3
220587098,3
781321433,3
498006320,3
4230940845,3
919981481,3
3322005001,3
2150581962,3
2660884517,3
2480586597,3
3834187943,3
351484443,3
3540387866,3
856753601,3
1371986040,3
1797930186,3
4108540792,3
2345326393,3
32403559,3
1273396533,3
4136779221,3
3171612567,3
866229153,3
3010436977,3
3937208443,3
1508427084,3
4096600343,3
674521593,3
634133953,3
3553405586,3
2736315546,3
93479784,3
372328414,3
1250572627,3
2063401314,3
3759425460,3
1697222767,3
959690902,3
477235197,3
1319225132,3
2284168586,3
3116815297,3
3434991285,3
693254875,3
2465859858,3
3876021622,3
2241765409,3
388454808,3
48783168,3
2019180045,3
2985852685,3
3167872188,3
3251572257,3
3855092404,3
1603219980,3
2909585470,3
3941571453,3
149633309,3
87675941,3
990609101,3
3700726792,3
2312054169,3
480168376,3
1118678170,3
788564680,3
1388931929,3
2842565469,3
2256423402,3
255963483,3
1929387651,3
551717553,3
1794985909,3
2260370623,3
3601240807,3
1265320427,3
3148189880,3
4212430446,3
1337487625,3
803155131,3
4192619133,3
2068427603,3
3708670636,3
4266648551,3
3435489884,3
3199321498,3
3878709642,3
2574965674,3
1684183874,3
1505532161,3
1340423251,3
1181341714,3
2503366816,3
3620290778,3
566398611,3
1056386034,3
4030440918,3
2601372504,3
1470646027,3
3232747298,3
3824033503,3
3489200526,3
1569449493,3
2659942056,3
3627862725,3
2146648799,3
609623801,3
4142443181,3
2082551079,3
826630839,3
192922260,3
1965214387,3
1817826973,3
3962248108,3
2619971180,3
1276663479,3
378877183,3
535166809,3
2410084117,3
1223373872,3
2613248498,3
4066179401,3
1324079538,3
1759528856,3
2048069671,3
646852957,3
3843836796,3
963970356,3
1589812058,3
3806994291,3
1797681309,3
3980138021,3
1036559319,3
3703361996,3
2410929027,3
2981529773,3
4043402041,3
1676388968,3
829786680,3
3173071687,3
1840951047,3
2884995539,3
2437797923,3
3789648095,3
3569208898,3
50839031,3
2911614562,3
1437750952,3
1121322716,3
2457927751,3
4186017872,3
1033947255,3
3823820756,3
3699964574,3
2396760004,3
3890819527,3
850636010,3
1681362556,3
403676653,3
3301496752,3
3014698925,3
3555843657,3
3430179282,3
1292218376,3
512890289,3
3299141027,3
2862225366,3
3789608324,3
1085256225,3
3018564777,3
475752634,3
78856098,3
788608170,3
3224908824,3
2392179643,3
3994076087,3
413852293,3
2769175332,3
55231703,3
3184106457,3
3281617558,3
1929952042,3
2673858770,3
1629118541,3
411077985,3
469595884,3
3158260736,3
393505734,3
3509517465,3
1362048240,3
2681338524,3
1598377797,3
3048199336,3
1778408420,3
3744205434,3
535420180,3
964450536,3
2271414143,3
3609356867,3
2566339988,3
931115126,3
2906760846,3
1896019611,3
1108453094,3
4071638788,3
690243940,3
938708654,3
3827380463,3
3030935442,3
3951296682,3
966629696,3
3951969876,3
2797230249,3
3744057700,3
1683549933,3
3729890527,3
1188362034,3
3906049001,3
533994557,3
2343874161,3
2186896696,3
3360770165,3
1545913485,3
4044845496,3
3995696136,3
2645367615,3
490680502,3
919356882,3
3625933437,3
558174567,3
3856024392,3
2794556355,3
3432035445,3
2788961291,3
2555369963,3
3458021642,3
3604011356,3
1017746219,3
2985283675,3
1557688969,3
1062995067,3
2540757898,3
128996462,3
2727250729,3
1646052977,3
430486821,3
341199823,3
1306222919,3
4198624904,3
3248382471,3
3758190591,3
527871518,3
2173564634,3
1959064378,3
1826568737,3
1457227967,3
2669529988,3
341676195,3
3816934017,3
2765097838,3
1775594405,3
2026186704,3
2323671719,3
1259657890,3
3758803346,3
2403758388,3
2713674743,3
4049554739,3
3856127007,3
3557276678,3
2885860487,3
653897089,3
3137940792,3
1789057233,3
2677457596,3
1675684498,3
3721047951,3
3661848281,3
257317198,3
288343058,3
2113996230,3
2065073080,3
3493405757,3
2219483906,3
348276014,3
4127663182,3
175669478,3
4141416718,3
3173716369,3
751823964,3
2412428182,3
1256302275,3
2498416004,3
128572175,3
1986461686,3
936767701,3
560442735,3
2473271395,3
1049824367,3
1351885376,3
1729543733,3
4167201728,3
238484755,3
3596008611,3
750485770,3
4015090845,3
4149277979,3
2882575498,3
1503360084,3
3692879551,3
3528566903,3
4185663983,3
73153907,3
2906514917,3
2998750975,3
2695839971,3
3680301985,3
2942125,3
2364142782,3
1219007962,3
2405668221,3
4269559344,3
537224572,3
2899887164,3
4089506459,3
2728016806,3
3557984064,3
378648813,3
3426257797,3
204015992,3
4161396378,3
2467251694,3
1307991557,3
413132049,3
1582840264,3
861028112,3
2923172993,3
1568690317,3
3344191082,3
510575464,3
3770982360,3
862371276,3
494127345,3
3493933699,3
126504107,3
1418974680,3
731765393,3
1467271016,3
503347621,3
1006857895,3
1480113982,3
2000035616,3
3517414451,3
3144637630,3
4115079820,3
1610428091,3
3422593286,3
629711018,3
2668236919,3
2930611512,3
1400276178,3
2476703035,3
1180746568,3
617690666,3
3650088068,3
3742712461,3
2071718004,3
3621760949,3
2924011847,3
1965321645,3
468562386,3
143769723,3
1679780765,3
1590776769,3
4194093104,3
938748323,3
1807305889,3
1279831256,3
1921753762,3
37526516,3
2065465349,3
2498542265,3
35336103,3
2217561812,3
1245160560,3
1952667693,3
3429155956,3
663012346,3
1539126024,3
2367233848,3
4282749252,3
2963882826,3
3582751532,3
20809221,3
2711408197,3
304293919,3
1131724280,3
4275697095,3
3928069601,3
50595256,3
3772772714,3
2877017268,3
343430296,3
2886450320,3
2692422890,3
3399092083,3
3761732777,3
4028354782,3
3174984730,3
753096587,3
1102815811,3
123667868,3
566910699,3
1476483553,3
1704622567,3
3618287054,3
4271060752,3
4234449339,3
871005934,3
2110927214,3
97193149,3
4273295621,3
705729218,3
205060988,3
2303789204,3
2646594309,3
2224510537,3
1980729470,3
2528899716,3
1672824866,3
4073053036,3
3506731664,3
3899654319,3
3089856208,3
260863952,3
1954455248,3
1436991699,3
4212107132,3
2925334956,3
3311674407,3
2122094885,3
4094364070,3
1431939936,3
137876122,3
376108427,3
376951013,3
2756013533,3
3561230346,3
3146051203,3
1663538013,3
3576488720,3
119781937,3
3438676696,3
2327998759,3
37319298,3
237632340,3
492926361,3
862005597,3
1059535039,3
729245491,3
4005327891,3
1512906194,3
644651698,3
3000452258,3
1254441436,3
573130196,3
2667064672,3
2419002734,3
3382973730,3
2864249892,3
3111903790,3
1507619378,3
726684273,3
3793138768,3
1641496660,3
615484027,3
2641446047,3
2940703038,3
2847742230,3
1915037709,3
3448799844,3
3497969901,3
4026960808,3
1378711753,3
862560029,3
2867962563,3
3111902365,3
3411919975,3
947551568,3
953019549,3
455052677,3
2212256143,3
1231409158,3
301438036,3
2542343288,3
3176986412,3
3015756037,3
2836585852,3
1114268297,3
1660891906,3
3671792044,3
1715134833,3
1942161227,3
1566064789,3
1123413996,3
3879542855,3
1755759214,3
2411122041,3
2505537161,3
3114991641,3
2434518358,3
3327512139,3
2984413468,3
4086252188,3
77254707,3
2436445645,3
3930259119,3
3634548624,3
3734383170,3
3120962485,3
2048281001,3
3315376316,3
3536863117,3
1001789326,3
555070786,3
2031438630,3
285067450,3
1027910313,3
1113722776,3
814763898,3
2106195730,3
572085747,3
2756670385,3
3414903389,3
1484127216,3
1677195662,3
1653197358,3
1515810068,3
4162724361,3
1457899692,3
1377282137,3
1476818047,3
2647080973,3
355303141,3
3676422000,3
500429675,3
2839256080,3
3335677865,3
2448739506,3
774162729,3
3412514386,3
401072065,3
3947389405,3
1319264513,3
2065297976,3
2262271880,3
2695556868,3
328519426,3
8660034,3
2454057466,3
2517390245,3
2997210298,3
1866140739,3
1216871853,3
114912297,3
3561125014,3
118145987,3
2788192088,3
2277769580,3
1500467196,3
3834287780,3
226931775,3
3693241156,3
961933415,3
123385121,3
1712162760,3
1706547580,3
1457202921,3
499818668,3
4269140801,3
258047,3
847060368,3
2440129820,3
338288902,3
402740243,3
3496338853,3
449372701,3
2086243199,3
1365941543,3
2133235145,3
4099288690,3
3587241263,3
2082698577,3
768382632,3
1303037451,3
95083723,3
380064228,3
907296127,3
3176849020,3
2092743282,3
1360528656,3
2457153546,3
2160494726,3
2849400526,3
1935008847,3
384418268,3
2885752806,3
3780809574,3
1502042054,3
699051387,3
3642429295,3
721309135,3
456689157,3
3593613060,3
3666117493,3
2968084237,3
3135220831,3
3561228541,3
2672117886,3
3590683915,3
100304050,3
2522279477,3
1281010192,3
3421323344,3
554411564,3
2953947465,3
2180991367,3
2868616103,3
424232472,3
621760789,3
1837871170,3
3946192175,3
2671218489,3
379834270,3
2582177193,3
2916339408,3
425375007,3
3800186231,3
4008024672,3
474797793,3
696358501,3
1956690507,3
637790391,3
712848537,3
3173192028,3
1999623060,3
3177978300,3
613369054,3
3896792983,3
1741021646,3
435153146,3
1884272532,3
440664992,3
3482405723,3
1263454491,3
3662829709,3
1835158630,3
3195941759,3
1386292334,3
3071812272,3
1146366743,3
655505601,3
2529292569,3
1509079434,3
1888726407,3
3905952296,3
231169166,3
2231157963,3
1583529373,3
1555008436,3
895231642,3
4003667631,3
727036860,3
1157062565,3
3698980040,3
830134595,3
442225337,3
1520676304,3
3312160391,3
3452117553,3
1514506494,3
1911569483,3
674755391,3
106318294,3
3915112181,3
803193734,3
3282902911,3
1425364233,3
1324750935,3
3641663108,3
242923705,3
3958038320,3
3390978883,3
845828384,3
2454391220,3
3998531872,3
909552595,3
3475805823,3
1765616782,3
21545740,3
2268524937,3
1935421006,3
137098180,3
1633347013,3
2639302614,3
3602574057,3
3393430210,3
3299059416,3
3735631261,3
2045603816,3
2241813300,3
1184765528,3
1905918036,3
2997760573,3
45510916,3
2562350671,3
1997111086,3
332162047,3
1241012862,3
3187211138,3
3702056452,3
3198306492,3
2110599794,3
3715213560,3
2886843997,3
152139376,3
86298600,3
4204778514,3
739038796,3
2542004196,3
1588351075,3
1754485056,3
2668500191,3
2575134801,3
1533873951,3
1131984318,3
3287640903,3
4048861406,3
1329595637,3
3019587064,3
4113270707,3
3452686144,3
1589563110,3
1701800073,3
958068071,3
3381128080,3
1014722657,3
4243912284,3
695358779,3
4282435707,3
3685285985,3
784537567,3
3212750094,3
3685523557,3
52183551,3
1875293691,3
1839153978,3
1374810695,3
135655018,3
1702709914,3
164734966,3
2811562126,3
940509460,3
3351641888,3
1211845219,3
190974758,3
1145764113,3
2539275983,3
2687055482,3
2454261231,3
4263306153,3
2722321616,3
2673777451,3
3235630314,3
904086103,3
4086310475,3
211154299,3
3332567032,3
2645733072,3
1455066942,3
3615003481,3
2498032570,3
815806391,3
3183595062,3
3130500495,3
4211585506,3
1055892095,3
2179272824,3
805265130,3
1426270134,3
4122665583,3
1697237881,3
2426743375,3
753465481,3
31311537,3
3286093677,3
3047942142,3
3840552276,3
3180258517,3
2352103908,3
1468419413,3
3604511055,3
3495160972,3
3274495236,3
3177197131,3
1340205734,3
2564841627,3
1326034337,3
867083106,3
1056178808,3
1996295282,3
1595881498,3
3030885365,3
1117139849,3
3857129338,3
2779555022,3
2249401059,3
2667915715,3
1644754067,3
2255270710,3
4088587398,3
3606158322,3
472290748,3
3407512865,3
881579574,3
1375874913,3
1163728238,3
3112025499,3
2486943232,3
2298886343,3
1231764906,3
536452526,3
754974693,3
673158714,3
198216033,3
862891523,3
1514056353,3
1789407376,3
3660863051,3
2043232533,3
1182601341,3
2573528400,3
2253053678,3
3564525131,3
1584817184,3
424430310,3
2887775634,3
1809912630,3
2622838302,3
1016447215,3
3791313765,3
43239290,3
4223722330,3
1173988427,3
51422340,3
349004701,3
3468445701,3
2398175318,3
2638573231,3
425970508,3
4270945942,3
847839152,3
2178000878,3
1961310022,3
508568758,3
1696269594,3
2345279804,3
2530949866,3
3026223342,3
1118262008,3
1944366654,3
2434549853,3
1324719802,3
2056012577,3
2221933502,3
809466744,3
2293837765,3
869411066,3
3045564113,3
2936424732,3
1706134941,3
3232998456,3
497926888,3
1054850685,3
3207013859,3
2471472401,3
1719310608,3
2116828216,3
617416302,3
2130234857,3
2575829557,3
2508777167,3
669096037,3
712775796,3
3436872731,3
983258613,3
72436196,3
2291187811,3
2856557907,3
364206398,3
4270579498,3
1738097215,3
182926914,3
2865003405,3
3337049311,3
3421057694,3
1757831175,3
1529681595,3
2056232003,3
2521766346,3
36603442,3
1457218288,3
2476932715,3
807353588,3
343893984,3
2156328506,3
2165908155,3
1969720046,3
2887356875,3
2765719381,3
4028536224,3
1341231999,3
98964169,3
2187521519,3
73294293,3
2141357515,3
153855523,3
3421505420,3
1332066608,3
2890017245,3
2565281804,3
4284476680,3
4044841445,3
667973873,3
2435746796,3
3960232661,3
1891458452,3
2471413169,3
2269100299,3
3351860123,3
954571849,3
4128338861,3
3096249186,3
1943450976,3
3979974014,3
544819779,3
2066394024,3
1697829030,3
355489491,3
87895577,3
3697043299,3
813693475,3
1251573094,3
3460790206,3
1330540027,3
3379821606,3
1659847084,3
3577899516,3
460150358,3
227231098,3
2709172334,3
431145971,3
2177722258,3
3766516310,3
2865328053,3
2620765063,3
4133724495,3
1194896585,3
677832251,3
3728143984,3
2050388662,3
2134883535,3
3783861040,3
1713590511,3
3143198148,3
629194124,3
3579317345,3
249398264,3
3814598561,3
680352664,3
4126584016,3
167014317,3
2521034983,3
1860299582,3
2824381301,3
1844958752,3
1688029306,3
2508783889,3
3175137066,3
3546106267,3
3038145479,3
1291301592,3
2797212838,3
3089499175,3
1450032032,3
4089914561,3
1586569486,3
362816865,3
2288285358,3
866091793,3
1182512555,3
381150737,3
221994575,3
1189638493,3
1624811200,3
3296580859,3
1060282905,3
3726039725,3
1651726766,3
1893609592,3
272496485,3
1505553473,3
2981164480,3
2796475254,3
1591867208,3
2076386471,3
2668358617,3
1720324916,3
1915373007,3
2139688074,3
2761081488,3
1841854862,3
1882720316,3
3153179649,3
253827798,3
3567192124,3
716375928,3
3116840338,3
3089656972,3
4134804813,3
2547856194,3
737541829,3
2059185626,3
2862309166,3
3930203087,3
2804572755,3
3127100328,3
1651916439,3
1112690691,3
832239361,3
2770363844,3
1423186735,3
1036227741,3
1785253130,3
3476220575,3
2129884110,3
1441147655,3
1574179017,3
2114814946,3
4010150654,3
1710584960,3
685947520,3
2873608352,3
1000106726,3
1406885914,3
1463712690,3
2626961557,3
3005101001,3
1688689394,3
865318054,3
1778775267,3
637302283,3
3512233465,3
3046232167,3
2768521898,3
532189781,3
1513007525,3
2652446975,3
2121822798,3
2343396509,3
2078847577,3
3626995778,3
3846425634,3
1053560547,3
1431284569,3
2813724464,3
2659771465,3
2066748536,3
1496952524,3
1258162988,3
3927638305,3
272260650,3
1242072980,3
4042979732,3
1221286361,3
2225423382,3
536100807,3
316889966,3
1017546066,3
2968086582,3
965810677,3
3472778612,3
3557215106,3
41554681,3
2373970180,3
3114081100,3
361416640,3
1284654713,3
4085784223,3
70029330,3
33081792,3
3985180291,3
78825506,3
519658345,3
399747528,3
4139844552,3
2022021717,3
2945011912,3
4104210108,3
3679027493,3
2471903892,3
2046719117,3
130402461,3
3073807506,3
463773355,3
1117688849,3
136732836,3
868370659,3
1327940670,3
3709824071,3
2451670444,3
2904113409,3
2144443761,3
232318354,3
3835943039,3
2098588136,3
2044947882,3
2355439423,3
642025090,3
3203369806,3
2276304763,3
3113111421,3
2769714447,3
1557181333,3
3718514110,3
2587732033,3
4005733878,3
2124346850,3
121602456,3
1615419327,3
2821559246,3
808572599,3
962365835,3
1125778397,3
579273273,3
541114057,3
545942752,3
4010992987,3
1111979291,3
2355055620,3
2810854104,3
3421851303,3
364342293,3
740549642,3
4289376620,3
3052340347,3
2853108717,3
2602085309,3
3088829932,3
76570957,3
852607071,3
1275791643,3
78012204,3
2096746314,3
4215690781,3
2352043911,3
1743836556,3
1862066164,3
1276355031,3
1515270710,3
2016484835,3
724975459,3
786625962,3
2905783318,3
1020050479,3
4098479810,3
858273525,3
607439609,3
4027213125,3
1809770324,3
3586128258,3
2820978564,3
3933442165,3
3229305269,3
3230965030,3
73721931,3
3767131701,3
2282883770,3
4186213629,3
2646097525,3
2043423834,3
900783669,3
888840128,3
372421102,3
1620864011,3
1980845703,3
3107108483,3
1377712939,3
3947874382,3
747415817,3
1760523130,3
1070755869,3
3022813665,3
295977965,3
3202948558,3
1675346309,3
309172360,3
3120683857,3
3582444366,3
963030134,3
3997226181,3
3747659364,3
3177504873,3
703153021,3
1002023044,3
1867898376,3
2139200237,3
1412939579,3
2245089637,3
1865784481,3
2460643465,3
1127383178,3
598373701,3
4254541203,3
1465931418,3
1496217251,3
2336088560,3
2174165912,3
3366142517,3
3661717533,3
3590206105,3
2220728478,3
984410278,3
1620805012,3
3214224895,3
1605907737,3
267301901,3
541208698,3
3500184040,3
2306537005,3
2339443532,3
2075337573,3
3891148800,3
3198659855,3
1992306530,3
912986022,3
1989088690,3
1287730996,3
497927023,3
2077604114,3
2115994864,3
785297015,3
1192200504,3
3603180976,3
2880817937,3
2470288007,3
2693848485,3
1137625414,3
406103859,3
998735098,3
1911325802,3
1597685049,3
725784872,3
507648310,3
2857894910,3
1014487628,3
544532088,3
1237786844,3
810940926,3
3299283192,3
2725707385,3
328785777,3
2978786714,3
2657806740,3
758110628,3
2651908416,3
965256718,3
3915137548,3
2513378697,3
4224194904,3
666692037,3
2676142212,3
479141056,3
3582590696,3
2879545382,3
3943038001,3
1489075782,3
2332531508,3
3408803971,3
1062327026,3
2001724038,3
430537386,3
3410214455,3
2992814036,3
397397043,3
3614664104,3
371852478,3
2314423584,3
3135057640,3
3239661739,3
1803787473,3
3958436296,3
4288078681,3
817678170,3
207107249,3
1440935353,3
4264375583,3
1996665508,3
4284331646,3
261002678,3
2976928949,3
2929113351,3
2750367044,3
4059913578,3
4285802156,3
2322582639,3
3675576834,3
3913168209,3
4122488804,3
1896303791,3
4047584037,3
616627108,3
1713520364,3
3833475937,3
3282851721,3
3867695087,3
3126318274,3
3073216961,3
2959670655,3
3231534628,3
1624196196,3
3956936222,3
4264759949,3
695437118,3
4015715622,3
2388755798,3
2441019647,3
2783271625,3
603726180,3
2757892305,3
2493061196,3
3179803979,3
2039898492,3
1351858606,3
3155105749,3
260041982,3
4163093076,3
673728657,3
4159286058,3
1862704032,3
104602349,3
93023127,3
325777081,3
1190047533,3
2727555996,3
1591118167,3
764877686,3
960092000,3
1649239857,3
2421033412,3
3356382357,3
3871822251,3
358732132,3
1103706975,3
2151413694,3
1862893166,3
2701291020,3
18118282,3
3405727499,3
1622796134,3
1321380125,3
3624452617,3
3415257585,3
495049981,3
3035928562,3
3300102653,3
63919588,3
2336092241,3
2995246610,3
2207500054,3
3701411077,3
2909983994,3
3603408465,3
3465319208,3
3381911354,3
4032500581,3
3910022012,3
1972919589,3
854380676,3
2770204115,3
2722122287,3
1429762934,3
2098900264,3
531591155,3
3687205178,3
1061022174,3
766988224,3
2948725048,3
529859784,3
3026349725,3
186771021,3
29855676,3
3914893545,3
1296463365,3
1922845563,3
1632530643,3
2520591679,3
3123453722,3
2155265340,3
3342589544,3
2205053501,3
3963173351,3
2501717191,3
3721820266,3
3562154422,3
2063696198,3
3906476550,3
323360512,3
3381382971,3
550477797,3
1619462695,3
204114479,3
3502950293,3
3526163546,3
1482076270,3
1284575197,3
3603284255,3
3934122915,3
2862284787,3
2094031798,3
1033612501,3
318221956,3
1519131570,3
2998456084,3
2907057026,3
2625785545,3
1729221346,3
2345871793,3
2202711679,3
1415538253,3
570063664,3
4241401187,3
29498519,3
1095455866,3
958357180,3
3515627237,3
2521100005,3
2584697795,3
1570588813,3
277379401,3
2292300215,3
3092775216,3
3054380233,3
109518049,3
4030365031,3
2489370416,3
1303644154,3
370710977,3
97930134,3
3476168339,3
3932836756,3
1514691032,3
2955949085,3
2889946990,3
75486240,3
3106075278,3
813514928,3
1540125626,3
1212005936,3
1010342048,3
361836809,3
1634989650,3
2799192943,3
2513567591,3
3366231353,3
1334659868,3
4240407085,3
4239000339,3
3007677463,3
2825929871,3
500010212,3
3166927606,3
813572558,3
2384596174,3
660649229,3
3464246482,3
1653781225,3
3444021928,3
90279229,3
1388855007,3
3729087049,3
1960893869,3
655415061,3
1974786425,3
190116807,3
165128572,3
1011931446,3
2578212109,3
910237918,3
245534653,3
391304695,3
3667798812,3
699391816,3
1985151225,3
1810973719,3
1290278794,3
3894013170,3
2914552185,3
1942511804,3
2487003860,3
2970350839,3
3369871131,3
1802766193,3
2070984324,3
3578380437,3
911609416,3
2157463220,3
564444803,3
3170333558,3
30522919,3
2268241291,3
3889596829,3
3074376487,3
1104881111,3
882076994,3
211358789,3
3496576043,3
2665469147,3
980478624,3
878679521,3
984671592,3
431813341,3
1630743196,3
2287542993,3
3821844360,3
4038849533,3
3449531066,3
3861383453,3
3984914517,3
2359912463,3
3735809391,3
1973656560,3
2874598379,3
581716855,3
3389386152,3
1923087716,3
61429129,3
1834179112,3
4289378698,3
151466964,3
3868586553,3
1540716287,3
1552585112,3
1932232224,3
509010932,3
48363793,3
2163361025,3
2409337291,3
2464977091,3
532279668,3
404551210,3
3415582503,3
2104261312,3
4031639568,3
4096197598,3
4122052762,3
934007288,3
398422876,3
2905905985,3
4009611724,3
2608223592,3
4093212188,2
3406337910,2
488278976,2
318356228,2
3291614016,2
1295160485,2
3335526358,2
2381084129,2
2304809467,2
2284020704,2
1397917995,2
3783328959,2
1190329094,2
3094888190,2
3369316089,2
1747160534,2
4118122025,2
298037873,2
1197650338,2
2428670441,2
2620605923,2
1291875512,2
2947127746,2
3383328641,2
2408631932,2
1949097057,2
145967174,2
2082069301,2
256111454,2
1075808831,2
2934912555,2
3111883981,2
3288070841,2
1633385665,2
4185794721,2
3226317135,2
2820270430,2
3788290200,2
1474479803,2
596534937,2
261178371,2
576115667,2
1530342810,2
887644040,2
3399038289,2
2794631090,2
431974030,2
2290272256,2
3070736923,2
1161486574,2
1002409299,2
993059241,2
2974359534,2
3637565297,2
3095168306,2
1383800021,2
190868209,2
2798046801,2
3620358257,2
719384223,2
1792945127,2
1799709470,2
2177156589,2
3187305937,2
199541394,2
2151569474,2
507522945,2
66470530,2
3924131358,2
3288030854,2
2856417278,2
391862412,2
3645982713,2
4213009176,2
2716177294,2
2399438803,2
408060723,2
2004396030,2
1322601299,2
2503424515,2
2959899165,2
3075209659,2
2066366254,2
2941889375,2
668530324,2
756530614,2
46210744,2
4216915180,2
694854417,2
2466540058,2
3738186365,2
1123714502,2
3058128663,2
496618417,2
610493312,2
1188436229,2
659350859,2
1599432429,2
1775869303,2
2032474264,2
3949193555,2
